rendering_order,tag,attributes,text_context,depth,parent_index,parent_tag,text_length,sibling_index,link,children_count,same_tag_sibling_count,same_text_sibling_count,has_link,link_is_absolute,parent_has_link,is_leaf,word_count,letter_ratio,digit_ratio,whitespace_ratio,contains_date,contains_time,starts_with_digit,ends_with_digit,attribute_count,has_class,has_id,attr_has_word_name,attr_has_word_date,attr_has_word_time,attr_has_word_location,attr_has_word_link,text_has_word_name,text_has_word_date,text_word_time,text_word_description,text_word_location,text_word_am,text_word_pm,label,event_id
128,A,unknown:true-;-class:cybotcookiebotdialognavitemlink cybotcookiebotdialogactive-;-unknown:cybotcookiebotdialogbody-;-href:#-;-id:cybotcookiebotdialognavdeclaration-;-unknown:tab-;-unknown:0,consent,7,127,Li,7,0,#,0,0,0,true,false,false,true,1,1.0,0.0,0.0,false,false,false,false,7,true,true,false,false,false,false,false,false,false,false,false,false,false,false,,
130,A,unknown:false-;-class:cybotcookiebotdialognavitemlink-;-unknown:cybotcookiebotdialogtabcontentdetails-;-href:#-;-id:cybotcookiebotdialognavdetails-;-unknown:tab-;-unknown:0,details,7,129,Li,7,0,#,0,0,0,true,false,false,true,1,1.0,0.0,0.0,false,false,false,false,7,true,true,false,false,false,false,false,false,false,false,false,false,false,false,,
132,A,unknown:false-;-class:cybotcookiebotdialognavitemlink-;-unknown:cybotcookiebotdialogdetailbodycontenttextiabv2-;-href:#-;-id:cybotcookiebotdialognavadsettings-;-unknown:tab-;-unknown:0,[#iabv2settings#],7,131,Li,17,0,#,0,0,0,true,false,false,true,1,0.7058824,0.05882353,0.0,false,false,false,false,7,true,true,false,false,false,false,false,false,false,false,false,false,false,false,,
134,A,unknown:false-;-class:cybotcookiebotdialognavitemlink-;-unknown:cybotcookiebotdialogdetailbodycontenttextabout-;-href:#-;-id:cybotcookiebotdialognavabout-;-unknown:tab-;-unknown:0,about,7,133,Li,5,0,#,0,0,0,true,false,false,true,1,1.0,0.0,0.0,false,false,false,false,7,true,true,false,false,false,false,false,false,false,false,false,false,false,false,,
140,Div,unknown:2-;-class:cybotcookiebotdialogbodycontentheading-;-id:cybotcookiebotdialogbodycontenttitle-;-unknown:heading,this website uses cookies,8,138,Div,25,1,,0,1,0,false,false,false,true,4,0.88,0.0,0.12,false,false,false,false,4,true,true,false,false,false,false,false,false,false,false,false,false,false,false,,
141,Div,id:cybotcookiebotdialogbodycontenttext,"we use cookies to personalise content and ads, to provide social media features and to analyse our traffic. we also share information about your use of our site with our social media, advertising and analytics partners who may combine it with other information that you’ve provided to them or that they’ve collected from your use of their services.",8,138,Div,352,2,,0,1,0,false,false,false,true,58,0.8189655,0.0,0.1637931,false,false,false,false,1,false,true,false,false,false,false,false,false,false,false,false,false,false,false,,
144,Div,id:cybotcookiebotdialoggpcicon,[#gpc_banner_icon#],7,143,Div,19,0,,0,1,0,false,false,false,true,1,0.68421054,0.0,0.0,false,false,false,false,1,false,true,false,false,false,false,false,false,false,false,false,false,false,false,,
145,Div,class:cybotcookiebotdialoggpctext,[#gpc_toast_text#],7,143,Div,18,1,,0,1,0,false,false,false,true,1,0.6666667,0.0,0.0,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
153,Unknown,class:visuallyhidden,consent selection,13,152,Unknown,17,0,,0,0,0,false,false,false,true,2,0.9411765,0.0,0.05882353,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
157,Unknown,class:cybotcookiebotdialogbodylevelbuttondescription,necessary,16,156,Unknown,9,0,,0,0,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
163,Unknown,class:cybotcookiebotdialogbodylevelbuttondescription,preferences,16,162,Unknown,11,0,,0,0,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
169,Unknown,class:cybotcookiebotdialogbodylevelbuttondescription,statistics,16,168,Unknown,10,0,,0,0,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
175,Unknown,class:cybotcookiebotdialogbodylevelbuttondescription,marketing,16,174,Unknown,9,0,,0,0,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
180,A,class:-;-href:#-;-id:cybotcookiebotdialogbodyedgemoredetailslink,show details,8,179,Div,12,0,#,0,0,0,true,false,false,true,2,0.9166667,0.0,0.083333336,false,false,false,false,3,true,true,false,false,false,false,false,false,false,false,false,false,false,false,,
184,Div,unknown:2-;-class:cybotcookiebotdialogsronly-;-unknown:heading,details,7,182,Div,7,1,,0,0,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,3,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
194,Span,id:cybotcookiebotdialogbodylevelbuttonnecessaryinlinelabel,necessary,16,193,Unknown,9,0,,0,1,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,1,false,true,false,false,false,false,false,false,false,false,false,false,false,false,,
195,Span,class:cybotcookiebotdialogdetailbulkconsentcount,19,16,193,Unknown,2,1,,0,1,0,false,false,false,true,1,0.0,1.0,0.0,false,false,true,true,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
200,Div,class:cybotcookiebotdialogdetailbodycontentcookietypeintro,necessary cookies help make a website usable by enabling basic functions like page navigation and access to secure areas of the website. the website cannot function properly without these cookies.,14,191,Div,196,1,,0,0,0,false,false,false,true,30,0.84183675,0.0,0.14795919,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
205,A,unknown:false-;-class:cybotcookiebotdialogdetailbodycontentcookieprovider cybotcookiebotdialogcollapsed-;-href:#-;-unknown:button,cookiebot,18,204,Li,9,0,#,1,1,0,true,false,false,false,1,1.0,0.0,0.0,false,false,false,false,4,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
206,Div,class:cybotcookiebotdialogdetailbodycontentcookieinfocount cybotcookiebotdialogdetailbulkconsentcount,1,19,205,A,1,0,,0,0,0,false,false,true,true,1,0.0,1.0,0.0,false,false,true,true,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
207,A,unknown:cookiebot's privacy policy - opens in a new window-;-class:cybotcookiebotdialogdetailbodycontentcookielink-;-href:https://www.cookiebot.com/goto/privacy-policy/-;-unknown:noopener noreferrer nofollow-;-unknown:_blank-;-title:cookiebot's privacy policy,learn more about this provider,18,204,Li,30,1,https://www.cookiebot.com/goto/privacy-policy/,1,1,0,true,true,false,false,5,0.8666667,0.0,0.13333334,false,false,false,false,6,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
211,Unknown,class:cybotcookiebotdialogdetailbodycontentcookieinfotitle,cookieconsent,20,210,Div,13,0,,0,0,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
212,Span,class:cybotcookiebotdialogdetailbodycontentcookieinfodescription,stores the user's cookie consent state for the current domain,20,210,Div,61,1,,0,0,0,false,false,false,true,10,0.8360656,0.0,0.14754099,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
214,Span,class:cybotcookiebotdialogdetailbodycontentcookieinfofootercontent,: 1 month,21,213,Div,9,0,,1,1,0,false,false,false,false,3,0.5555556,0.11111111,0.22222222,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
215,Unknown,,maximum storage duration,22,214,Span,24,0,,0,0,0,false,false,false,true,3,0.9166667,0.0,0.083333336,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,
216,Span,class:cybotcookiebotdialogdetailbodycontentcookieinfofootercontent,: http cookie,21,213,Div,13,1,,1,1,0,false,false,false,false,3,0.7692308,0.0,0.15384616,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
217,Unknown,,type,22,216,Span,4,0,,0,0,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,
219,A,unknown:false-;-class:cybotcookiebotdialogdetailbodycontentcookieprovider cybotcookiebotdialogcollapsed-;-href:#-;-unknown:button,google,18,218,Li,6,0,#,1,1,0,true,false,false,false,1,1.0,0.0,0.0,false,false,false,false,4,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
220,Div,class:cybotcookiebotdialogdetailbodycontentcookieinfocount cybotcookiebotdialogdetailbulkconsentcount,7,19,219,A,1,0,,0,0,0,false,false,true,true,1,0.0,1.0,0.0,false,false,true,true,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
221,A,unknown:google's privacy policy - opens in a new window-;-class:cybotcookiebotdialogdetailbodycontentcookielink-;-href:https://business.safety.google/privacy/-;-unknown:noopener noreferrer nofollow-;-unknown:_blank-;-title:google's privacy policy,learn more about this provider,18,218,Li,30,1,https://business.safety.google/privacy/,1,1,0,true,true,false,false,5,0.8666667,0.0,0.13333334,false,false,false,false,6,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
224,P,class:cybotcookiebotdialogdetailbodycontentcookieproviderdescription,some of the data collected by this provider is for the purposes of personalization and measuring advertising effectiveness.,19,223,Div,123,0,,0,0,0,false,false,false,true,18,0.85365856,0.0,0.13821138,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
226,Unknown,class:cybotcookiebotdialogdetailbodycontentcookieinfotitle,test_cookie,20,225,Div,11,0,,0,0,0,false,false,false,true,1,0.90909094,0.0,0.0,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
227,Span,class:cybotcookiebotdialogdetailbodycontentcookieinfodescription,used to check if the user's browser supports cookies.,20,225,Div,53,1,,0,0,0,false,false,false,true,9,0.8113208,0.0,0.1509434,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
229,Span,class:cybotcookiebotdialogdetailbodycontentcookieinfofootercontent,: 1 day,21,228,Div,7,0,,1,1,0,false,false,false,false,3,0.42857143,0.14285715,0.2857143,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
230,Unknown,,maximum storage duration,22,229,Span,24,0,,0,0,0,false,false,false,true,3,0.9166667,0.0,0.083333336,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,
231,Span,class:cybotcookiebotdialogdetailbodycontentcookieinfofootercontent,: http cookie,21,228,Div,13,1,,1,1,0,false,false,false,false,3,0.7692308,0.0,0.15384616,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
232,Unknown,,type,22,231,Span,4,0,,0,0,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,
234,Unknown,class:cybotcookiebotdialogdetailbodycontentcookieinfotitle,_grecaptcha,20,233,Div,11,0,,0,0,0,false,false,false,true,1,0.90909094,0.0,0.0,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
235,Span,class:cybotcookiebotdialogdetailbodycontentcookieinfodescription,"this cookie is used to distinguish between humans and bots. this is beneficial for the website, in order to make valid reports on the use of their website.",20,233,Div,155,1,,0,0,0,false,false,false,true,28,0.8064516,0.0,0.17419355,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
237,Span,class:cybotcookiebotdialogdetailbodycontentcookieinfofootercontent,: 180 days,21,236,Div,10,0,,1,1,0,false,false,false,false,3,0.4,0.3,0.2,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
238,Unknown,,maximum storage duration,22,237,Span,24,0,,0,0,0,false,false,false,true,3,0.9166667,0.0,0.083333336,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,
239,Span,class:cybotcookiebotdialogdetailbodycontentcookieinfofootercontent,: http cookie,21,236,Div,13,1,,1,1,0,false,false,false,false,3,0.7692308,0.0,0.15384616,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
240,Unknown,,type,22,239,Span,4,0,,0,0,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,
242,Unknown,class:cybotcookiebotdialogdetailbodycontentcookieinfotitle,_grecaptcha,20,241,Div,11,0,,0,0,0,false,false,false,true,1,0.90909094,0.0,0.0,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
243,Span,class:cybotcookiebotdialogdetailbodycontentcookieinfodescription,"this cookie is used to distinguish between humans and bots. this is beneficial for the website, in order to make valid reports on the use of their website.",20,241,Div,155,1,,0,0,0,false,false,false,true,28,0.8064516,0.0,0.17419355,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
245,Span,class:cybotcookiebotdialogdetailbodycontentcookieinfofootercontent,: persistent,21,244,Div,12,0,,1,1,0,false,false,false,false,2,0.8333333,0.0,0.083333336,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
246,Unknown,,maximum storage duration,22,245,Span,24,0,,0,0,0,false,false,false,true,3,0.9166667,0.0,0.083333336,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,
247,Span,class:cybotcookiebotdialogdetailbodycontentcookieinfofootercontent,: html local storage,21,244,Div,20,1,,1,1,0,false,false,false,false,4,0.8,0.0,0.15,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
248,Unknown,,type,22,247,Span,4,0,,0,0,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,
250,Unknown,class:cybotcookiebotdialogdetailbodycontentcookieinfotitle,rc::a,20,249,Div,5,0,,0,0,0,false,false,false,true,1,0.6,0.0,0.0,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
251,Span,class:cybotcookiebotdialogdetailbodycontentcookieinfodescription,"this cookie is used to distinguish between humans and bots. this is beneficial for the website, in order to make valid reports on the use of their website.",20,249,Div,155,1,,0,0,0,false,false,false,true,28,0.8064516,0.0,0.17419355,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
253,Span,class:cybotcookiebotdialogdetailbodycontentcookieinfofootercontent,: persistent,21,252,Div,12,0,,1,1,0,false,false,false,false,2,0.8333333,0.0,0.083333336,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
254,Unknown,,maximum storage duration,22,253,Span,24,0,,0,0,0,false,false,false,true,3,0.9166667,0.0,0.083333336,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,
255,Span,class:cybotcookiebotdialogdetailbodycontentcookieinfofootercontent,: html local storage,21,252,Div,20,1,,1,1,0,false,false,false,false,4,0.8,0.0,0.15,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
256,Unknown,,type,22,255,Span,4,0,,0,0,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,
258,Unknown,class:cybotcookiebotdialogdetailbodycontentcookieinfotitle,rc::b,20,257,Div,5,0,,0,0,0,false,false,false,true,1,0.6,0.0,0.0,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
259,Span,class:cybotcookiebotdialogdetailbodycontentcookieinfodescription,this cookie is used to distinguish between humans and bots.,20,257,Div,59,1,,0,0,0,false,false,false,true,10,0.8305085,0.0,0.15254237,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
261,Span,class:cybotcookiebotdialogdetailbodycontentcookieinfofootercontent,: session,21,260,Div,9,0,,1,1,0,false,false,false,false,2,0.7777778,0.0,0.11111111,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
262,Unknown,,maximum storage duration,22,261,Span,24,0,,0,0,0,false,false,false,true,3,0.9166667,0.0,0.083333336,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,
263,Span,class:cybotcookiebotdialogdetailbodycontentcookieinfofootercontent,: html local storage,21,260,Div,20,1,,1,1,0,false,false,false,false,4,0.8,0.0,0.15,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
264,Unknown,,type,22,263,Span,4,0,,0,0,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,
266,Unknown,class:cybotcookiebotdialogdetailbodycontentcookieinfotitle,rc::c,20,265,Div,5,0,,0,0,0,false,false,false,true,1,0.6,0.0,0.0,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
267,Span,class:cybotcookiebotdialogdetailbodycontentcookieinfodescription,this cookie is used to distinguish between humans and bots.,20,265,Div,59,1,,0,0,0,false,false,false,true,10,0.8305085,0.0,0.15254237,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
269,Span,class:cybotcookiebotdialogdetailbodycontentcookieinfofootercontent,: session,21,268,Div,9,0,,1,1,0,false,false,false,false,2,0.7777778,0.0,0.11111111,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
270,Unknown,,maximum storage duration,22,269,Span,24,0,,0,0,0,false,false,false,true,3,0.9166667,0.0,0.083333336,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,
271,Span,class:cybotcookiebotdialogdetailbodycontentcookieinfofootercontent,: html local storage,21,268,Div,20,1,,1,1,0,false,false,false,false,4,0.8,0.0,0.15,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
272,Unknown,,type,22,271,Span,4,0,,0,0,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,
274,Unknown,class:cybotcookiebotdialogdetailbodycontentcookieinfotitle,rc::f,20,273,Div,5,0,,0,0,0,false,false,false,true,1,0.6,0.0,0.0,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
275,Span,class:cybotcookiebotdialogdetailbodycontentcookieinfodescription,this cookie is used to distinguish between humans and bots.,20,273,Div,59,1,,0,0,0,false,false,false,true,10,0.8305085,0.0,0.15254237,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
277,Span,class:cybotcookiebotdialogdetailbodycontentcookieinfofootercontent,: persistent,21,276,Div,12,0,,1,1,0,false,false,false,false,2,0.8333333,0.0,0.083333336,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
278,Unknown,,maximum storage duration,22,277,Span,24,0,,0,0,0,false,false,false,true,3,0.9166667,0.0,0.083333336,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,
279,Span,class:cybotcookiebotdialogdetailbodycontentcookieinfofootercontent,: html local storage,21,276,Div,20,1,,1,1,0,false,false,false,false,4,0.8,0.0,0.15,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
280,Unknown,,type,22,279,Span,4,0,,0,0,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,
282,A,unknown:false-;-class:cybotcookiebotdialogdetailbodycontentcookieprovider cybotcookiebotdialogcollapsed-;-href:#-;-unknown:button,stripe,18,281,Li,6,0,#,1,1,0,true,false,false,false,1,1.0,0.0,0.0,false,false,false,false,4,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
283,Div,class:cybotcookiebotdialogdetailbodycontentcookieinfocount cybotcookiebotdialogdetailbulkconsentcount,6,19,282,A,1,0,,0,0,0,false,false,true,true,1,0.0,1.0,0.0,false,false,true,true,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
284,A,unknown:stripe's privacy policy - opens in a new window-;-class:cybotcookiebotdialogdetailbodycontentcookielink-;-href:https://stripe.com/privacy-;-unknown:noopener noreferrer nofollow-;-unknown:_blank-;-title:stripe's privacy policy,learn more about this provider,18,281,Li,30,1,https://stripe.com/privacy,1,1,0,true,true,false,false,5,0.8666667,0.0,0.13333334,false,false,false,false,6,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
288,Unknown,class:cybotcookiebotdialogdetailbodycontentcookieinfotitle,__stripe_mid,20,287,Div,12,0,,0,0,0,false,false,false,true,1,0.75,0.0,0.0,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
289,Span,class:cybotcookiebotdialogdetailbodycontentcookieinfodescription,this cookie is necessary for making credit card transactions on the website. the service is provided by stripe.com which allows online transactions without storing any credit card information.,20,287,Div,192,1,,0,0,0,false,false,false,true,28,0.84375,0.0,0.140625,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
291,Span,class:cybotcookiebotdialogdetailbodycontentcookieinfofootercontent,: 1 year,21,290,Div,8,0,,1,1,0,false,false,false,false,3,0.5,0.125,0.25,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
292,Unknown,,maximum storage duration,22,291,Span,24,0,,0,0,0,false,false,false,true,3,0.9166667,0.0,0.083333336,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,
293,Span,class:cybotcookiebotdialogdetailbodycontentcookieinfofootercontent,: http cookie,21,290,Div,13,1,,1,1,0,false,false,false,false,3,0.7692308,0.0,0.15384616,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
294,Unknown,,type,22,293,Span,4,0,,0,0,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,
296,Unknown,class:cybotcookiebotdialogdetailbodycontentcookieinfotitle,__stripe_sid,20,295,Div,12,0,,0,0,0,false,false,false,true,1,0.75,0.0,0.0,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
297,Span,class:cybotcookiebotdialogdetailbodycontentcookieinfodescription,this cookie is necessary for making credit card transactions on the website. the service is provided by stripe.com which allows online transactions without storing any credit card information.,20,295,Div,192,1,,0,0,0,false,false,false,true,28,0.84375,0.0,0.140625,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
299,Span,class:cybotcookiebotdialogdetailbodycontentcookieinfofootercontent,: 1 day,21,298,Div,7,0,,1,1,0,false,false,false,false,3,0.42857143,0.14285715,0.2857143,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
300,Unknown,,maximum storage duration,22,299,Span,24,0,,0,0,0,false,false,false,true,3,0.9166667,0.0,0.083333336,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,
301,Span,class:cybotcookiebotdialogdetailbodycontentcookieinfofootercontent,: http cookie,21,298,Div,13,1,,1,1,0,false,false,false,false,3,0.7692308,0.0,0.15384616,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
302,Unknown,,type,22,301,Span,4,0,,0,0,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,
304,Unknown,class:cybotcookiebotdialogdetailbodycontentcookieinfotitle,m,20,303,Div,1,0,,0,0,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
305,Span,class:cybotcookiebotdialogdetailbodycontentcookieinfodescription,determines the device used to access the website. this allows the website to be formatted accordingly.,20,303,Div,102,1,,0,0,0,false,false,false,true,16,0.8333333,0.0,0.14705883,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
307,Span,class:cybotcookiebotdialogdetailbodycontentcookieinfofootercontent,: 400 days,21,306,Div,10,0,,1,1,0,false,false,false,false,3,0.4,0.3,0.2,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
308,Unknown,,maximum storage duration,22,307,Span,24,0,,0,0,0,false,false,false,true,3,0.9166667,0.0,0.083333336,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,
309,Span,class:cybotcookiebotdialogdetailbodycontentcookieinfofootercontent,: http cookie,21,306,Div,13,1,,1,1,0,false,false,false,false,3,0.7692308,0.0,0.15384616,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
310,Unknown,,type,22,309,Span,4,0,,0,0,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,
312,Unknown,class:cybotcookiebotdialogdetailbodycontentcookieinfotitle,_ab,20,311,Div,3,0,,0,0,0,false,false,false,true,1,0.6666667,0.0,0.0,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
313,Span,class:cybotcookiebotdialogdetailbodycontentcookieinfodescription,this cookie is necessary for making credit card transactions on the website. the service is provided by stripe.com which allows online transactions without storing any credit card information.,20,311,Div,192,1,,0,0,0,false,false,false,true,28,0.84375,0.0,0.140625,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
315,Span,class:cybotcookiebotdialogdetailbodycontentcookieinfofootercontent,: session,21,314,Div,9,0,,1,1,0,false,false,false,false,2,0.7777778,0.0,0.11111111,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
316,Unknown,,maximum storage duration,22,315,Span,24,0,,0,0,0,false,false,false,true,3,0.9166667,0.0,0.083333336,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,
317,Span,class:cybotcookiebotdialogdetailbodycontentcookieinfofootercontent,: html local storage,21,314,Div,20,1,,1,1,0,false,false,false,false,4,0.8,0.0,0.15,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
318,Unknown,,type,22,317,Span,4,0,,0,0,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,
320,Unknown,class:cybotcookiebotdialogdetailbodycontentcookieinfotitle,_mf,20,319,Div,3,0,,0,0,0,false,false,false,true,1,0.6666667,0.0,0.0,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
321,Span,class:cybotcookiebotdialogdetailbodycontentcookieinfodescription,this cookie is necessary for making credit card transactions on the website. the service is provided by stripe.com which allows online transactions without storing any credit card information.,20,319,Div,192,1,,0,0,0,false,false,false,true,28,0.84375,0.0,0.140625,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
323,Span,class:cybotcookiebotdialogdetailbodycontentcookieinfofootercontent,: session,21,322,Div,9,0,,1,1,0,false,false,false,false,2,0.7777778,0.0,0.11111111,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
324,Unknown,,maximum storage duration,22,323,Span,24,0,,0,0,0,false,false,false,true,3,0.9166667,0.0,0.083333336,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,
325,Span,class:cybotcookiebotdialogdetailbodycontentcookieinfofootercontent,: html local storage,21,322,Div,20,1,,1,1,0,false,false,false,false,4,0.8,0.0,0.15,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
326,Unknown,,type,22,325,Span,4,0,,0,0,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,
328,Unknown,class:cybotcookiebotdialogdetailbodycontentcookieinfotitle,id,20,327,Div,2,0,,0,0,0,false,false,false,true,1,1.0,0.0,0.0,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,false,false,false,false,,
